video_id,title,title_parsed,parsed_committee,parsed_date,date_from,has_start_time,start_eastern,actual_start_utc,actual_end_utc,duration_iso,published_at
PdmGRNDi3IM,Senate Election Law and Municipal Affairs (01/16/2024),yes,Election Law and Municipal Affairs,2024-01-16,title,yes,2024-01-16 08:59:27,2024-01-16T13:59:27Z,2024-01-16T15:16:44Z,PT1H16M39S,2024-01-17T03:44:07Z
IqdURK-LlSs,Senate Commerce (01/16/2024),yes,Commerce,2024-01-16,title,yes,2024-01-16 08:59:31,2024-01-16T13:59:31Z,2024-01-16T15:52:58Z,PT1H51M51S,2024-01-17T04:36:27Z
MUB2HUxo-qE,Senate Energy and Natural Resources (01/16/2024),yes,Energy and Natural Resources,2024-01-16,title,yes,2024-01-16 08:59:12,2024-01-16T13:59:12Z,2024-01-16T16:21:32Z,PT2H22M25S,2024-01-17T04:40:55Z
n09yRfhzZI4,Senate Education (01/16/2024),yes,Education,2024-01-16,title,yes,2024-01-16 08:59:12,2024-01-16T13:59:12Z,2024-01-16T16:32:27Z,PT2H33M26S,2024-01-17T05:02:09Z
U0P4EEFuTLI,Senate Transportation (01/16/2024),yes,Transportation,2024-01-16,title,yes,2024-01-16 12:59:13,2024-01-16T17:59:13Z,2024-01-16T19:22:29Z,PT1H23M31S,2024-01-17T07:54:39Z
Q3mSg4BZ4gM,Senate Finance (01/16/2024),yes,Finance,2024-01-16,title,yes,2024-01-16 12:59:11,2024-01-16T17:59:11Z,2024-01-16T19:40:00Z,PT1H40M55S,2024-01-17T08:18:37Z
LsLIBFKT1FQ,Senate Judiciary (01/16/2024),yes,Judiciary,2024-01-16,title,yes,2024-01-16 12:58:01,2024-01-16T17:58:01Z,2024-01-16T21:03:40Z,PT3H5M51S,2024-01-17T09:33:11Z
XjIV7W2KMdg,Senate Executive Departments and Administration (01/17/2024),yes,Executive Departments and Administration,2024-01-17,title,yes,2024-01-17 08:58:18,2024-01-17T13:58:18Z,2024-01-17T17:03:19Z,PT3H1M18S,2024-01-18T05:22:29Z
c1fS23T-V5w,Senate Ways and Means (01/17/2024),yes,Ways and Means,2024-01-17,title,yes,2024-01-17 09:30:26,2024-01-17T14:30:26Z,2024-01-17T16:46:48Z,PT2H12M58S,2024-01-18T05:49:00Z
v_L0aS475QM,Senate Health and Human Services (01/17/2024),yes,Health and Human Services,2024-01-17,title,yes,2024-01-17 08:58:26,2024-01-17T13:58:26Z,2024-01-17T17:21:37Z,PT3H19M26S,2024-01-18T06:49:30Z
4J02b6aRPoM,Senate Rules and Enrolled Bills (01/18/2024),yes,Rules and Enrolled Bills,2024-01-18,title,yes,2024-01-18 08:29:16,2024-01-18T13:29:16Z,2024-01-18T13:49:31Z,PT20M25S,2024-01-19T01:52:13Z
txyfTDkedgQ,Senate Session (01/18/24),yes,Session,2024-01-18,title,yes,2024-01-18 09:59:12,2024-01-18T14:59:12Z,2024-01-18T17:44:38Z,PT2H45M35S,2024-01-19T06:04:46Z
n-k8q06WbSw,Senate Judiciary (01/18/2024),yes,Judiciary,2024-01-18,title,yes,2024-01-18 13:14:11,2024-01-18T18:14:11Z,2024-01-18T20:51:53Z,PT2H37M25S,2024-01-19T09:32:13Z
IOzg2VoQE6M,Senate Election Law and Municipal Affairs (01/23/2024),yes,Election Law and Municipal Affairs,2024-01-23,title,yes,2024-01-23 08:58:04,2024-01-23T13:58:04Z,2024-01-23T15:46:31Z,PT1H48M46S,2024-01-24T04:01:47Z
u8t5jUsrZDY,Senate Education (01/23/2024),yes,Education,2024-01-23,title,yes,2024-01-23 08:59:06,2024-01-23T13:59:06Z,2024-01-23T15:49:11Z,PT1H50M16S,2024-01-24T04:03:18Z
hCi7atJORQ4,Senate Energy and Natural Resources (01/23/2024),yes,Energy and Natural Resources,2024-01-23,title,yes,2024-01-23 08:59:08,2024-01-23T13:59:08Z,2024-01-23T16:58:31Z,PT2H59M31S,2024-01-24T05:30:51Z
Dy2_MKtf0hA,Senate Finance (01/23/2024),yes,Finance,2024-01-23,title,yes,2024-01-23 12:59:06,2024-01-23T17:59:06Z,2024-01-23T19:59:13Z,PT2H16S,2024-01-24T08:14:56Z
0khPDhckYDc,Senate Judiciary (01/23/2024),yes,Judiciary,2024-01-23,title,yes,2024-01-23 12:59:52,2024-01-23T17:59:52Z,2024-01-23T20:16:18Z,PT2H16M26S,2024-01-24T08:34:54Z
2wExI1XG3cs,Senate Ways and Means (01/24/2024),yes,Ways and Means,2024-01-24,title,yes,2024-01-24 09:29:06,2024-01-24T14:29:06Z,2024-01-24T16:26:43Z,PT1H57M45S,2024-01-25T04:43:37Z
0HActe67l0I,Senate Executive Departments and Administration (01/24/2024),yes,Executive Departments and Administration,2024-01-24,title,yes,2024-01-24 08:56:52,2024-01-24T13:56:52Z,2024-01-24T16:57:38Z,PT3H49S,2024-01-25T05:15:45Z
dyNjA7sf_K4,Senate Health and Human Services (01/24/2024),yes,Health and Human Services,2024-01-24,title,yes,2024-01-24 08:57:07,2024-01-24T13:57:07Z,2024-01-24T17:11:17Z,PT3H14M16S,2024-01-25T05:57:48Z
sWW7c3NDHLM,Senate Judiciary (01/24/2024),yes,Judiciary,2024-01-24,title,yes,2024-01-24 12:59:11,2024-01-24T17:59:11Z,2024-01-24T18:33:09Z,PT34M11S,2024-01-25T06:36:53Z
lwlD4TS_yyw,Senate Judiciary (01/25/2024),yes,Judiciary,2024-01-25,title,yes,2024-01-25 08:59:36,2024-01-25T13:59:36Z,2024-01-25T23:25:46Z,PT9H26M10S,2024-01-25T23:44:51Z
cYEBPB99Zu0,Senate Energy and Natural Resources (01/30/2024),yes,Energy and Natural Resources,2024-01-30,title,yes,2024-01-30 08:59:06,2024-01-30T13:59:06Z,2024-01-30T15:39:04Z,PT1H40M5S,2024-01-31T04:00:42Z
SbAtWp9XQKo,Senate Election Law and Municipal Affairs (01/30/2024),yes,Election Law and Municipal Affairs,2024-01-30,title,yes,2024-01-30 08:58:52,2024-01-30T13:58:52Z,2024-01-30T16:07:22Z,PT2H8M36S,2024-01-31T04:26:40Z
jQWz_S6Aurk,Senate Commerce (01/30/2024),yes,Commerce,2024-01-30,title,yes,2024-01-30 08:59:12,2024-01-30T13:59:12Z,2024-01-30T16:24:48Z,PT2H25M46S,2024-01-31T04:44:06Z
2SSTcB-ShGM,Senate Education (01/30/2024),yes,Education,2024-01-30,title,yes,2024-01-30 09:02:38,2024-01-30T14:02:38Z,2024-01-30T16:47:29Z,PT2H45M6S,2024-01-31T05:17:17Z
r9q9bnsslqs,Senate Judiciary (01/30/2024),yes,Judiciary,2024-01-30,title,yes,2024-01-30 12:59:13,2024-01-30T17:59:13Z,2024-01-30T20:15:02Z,PT2H16M1S,2024-01-31T08:33:35Z
8Nc9U0Jjv9k,Senate Transportation (01/30/2024),yes,Transportation,2024-01-30,title,yes,2024-01-30 13:03:41,2024-01-30T18:03:41Z,2024-01-30T20:26:42Z,PT2H23M11S,2024-01-31T09:11:55Z
7zQ2ckW27Ks,Senate Finance (01/30/2024),yes,Finance,2024-01-30,title,yes,2024-01-30 12:59:07,2024-01-30T17:59:07Z,2024-01-30T20:53:42Z,PT2H54M46S,2024-01-31T09:31:40Z
o7comItOSMs,Senate Health and Human Services (01/31/2024),yes,Health and Human Services,2024-01-31,title,yes,2024-01-31 08:59:27,2024-01-31T13:59:27Z,2024-01-31T16:13:42Z,PT2H14M16S,2024-02-01T04:33:24Z
Yn08KcvaYII,Senate Executive Departments and Administration (01/31/2024),yes,Executive Departments and Administration,2024-01-31,title,yes,2024-01-31 09:06:07,2024-01-31T14:06:07Z,2024-01-31T16:29:23Z,PT2H23M26S,2024-02-01T04:49:38Z
9R5BNitrWtI,Senate Health and Human Services Executive Session (01/31/2024),yes,Health and Human Services Executive Session,2024-01-31,title,yes,2024-01-31 11:24:56,2024-01-31T16:24:56Z,2024-01-31T17:20:33Z,PT55M45S,2024-02-01T05:32:32Z
rFGN59cotEw,Senate Judiciary (01/31/2024),yes,Judiciary,2024-01-31,title,yes,2024-01-31 13:15:07,2024-01-31T18:15:07Z,2024-01-31T20:05:07Z,PT1H50M6S,2024-02-01T08:24:16Z
aMPyCzFJ1ac,Senate Judiciary (02/01/2024),yes,Judiciary,2024-02-01,title,yes,2024-02-01 08:59:06,2024-02-01T13:59:06Z,2024-02-01T21:33:16Z,PT7H34M12S,2024-02-01T21:52:05Z
NG4_raB_fjg,Senate Capital Budget (02/01/2024),yes,Capital Budget,2024-02-01,title,yes,2024-02-01 09:59:13,2024-02-01T14:59:13Z,2024-02-01T15:48:17Z,PT49M11S,2024-02-02T04:05:26Z
ccx6rz95fmM,Senate Energy and Natural Resources (02/06/2024),yes,Energy and Natural Resources,2024-02-06,title,yes,2024-02-06 08:58:01,2024-02-06T13:58:01Z,2024-02-06T15:07:13Z,PT1H9M11S,2024-02-07T03:15:53Z
hR1yykp01w0,Senate Election Law and Municipal Affairs (02/06/2024),yes,Election Law and Municipal Affairs,2024-02-06,title,yes,2024-02-06 08:58:42,2024-02-06T13:58:42Z,2024-02-06T15:28:19Z,PT1H29M46S,2024-02-07T03:41:28Z
XWCIGib931M,Senate Commerce (02/06/2024),yes,Commerce,2024-02-06,title,yes,2024-02-06 09:56:42,2024-02-06T14:56:42Z,2024-02-06T15:51:41Z,PT55M6S,2024-02-07T03:59:24Z
dWgBHw2vdZc,Senate Education (02/06/2024),yes,Education,2024-02-06,title,yes,2024-02-06 08:58:46,2024-02-06T13:58:46Z,2024-02-06T16:04:46Z,PT2H6M1S,2024-02-07T06:07:43Z
3ow38EyjQAk,Senate Finance (02/06/2024),yes,Finance,2024-02-06,title,yes,2024-02-06 12:59:11,2024-02-06T17:59:11Z,2024-02-06T19:20:38Z,PT1H21M36S,2024-02-07T07:30:48Z
p9uH5QpleSg,Senate Judiciary (02/06/2024),yes,Judiciary,2024-02-06,title,yes,2024-02-06 12:56:41,2024-02-06T17:56:41Z,2024-02-06T21:10:10Z,PT3H13M37S,2024-02-07T09:39:05Z
wEAAxthtt2c,Senate Executive Departments and Administration (02/07/2024),yes,Executive Departments and Administration,2024-02-07,title,yes,2024-02-07 08:57:02,2024-02-07T13:57:02Z,2024-02-07T15:24:29Z,PT1H27M36S,2024-02-08T04:00:20Z
X4MQYX1EM6s,Senate Health and Human Services (02/07/2024),yes,Health and Human Services,2024-02-07,title,yes,2024-02-07 09:00:46,2024-02-07T14:00:46Z,2024-02-07T17:19:18Z,PT3H18M31S,2024-02-08T06:01:34Z
nkgH-uXiPAY,Senate Session (02/08/24),yes,Session,2024-02-08,title,yes,2024-02-08 09:59:06,2024-02-08T14:59:06Z,2024-02-08T17:12:49Z,PT2H13M51S,2024-02-09T05:29:04Z
27AQE6VP7I8,Senate Education (02/13/2024),yes,Education,2024-02-13,title,yes,2024-02-13 08:59:11,2024-02-13T13:59:11Z,2024-02-13T15:32:29Z,PT1H33M26S,2024-02-14T03:42:14Z
mg2aLm2ucCo,Senate Election Law and Municipal Affairs (02/13/2024),yes,Election Law and Municipal Affairs,2024-02-13,title,yes,2024-02-13 08:59:23,2024-02-13T13:59:23Z,2024-02-13T16:50:43Z,PT2H51M21S,2024-02-14T05:14:32Z
Ci4kVYM6eto,Senate Energy and Natural Resources (02/13/2024),yes,Energy and Natural Resources,2024-02-13,title,yes,2024-02-13 08:59:13,2024-02-13T13:59:13Z,2024-02-13T16:34:38Z,PT2H35M36S,2024-02-14T05:27:36Z
wyP1fcL9Cv0,Senate Finance (02/13/2024),yes,Finance,2024-02-13,title,yes,2024-02-13 13:29:36,2024-02-13T18:29:36Z,2024-02-13T20:02:14Z,PT1H32M51S,2024-02-14T09:18:58Z
xervAPN4oKg,Senate Executive Departments and Administration (02/14/2024),yes,Executive Departments and Administration,2024-02-14,title,yes,2024-02-14 08:58:02,2024-02-14T13:58:02Z,2024-02-14T15:43:01Z,PT1H45M10S,2024-02-15T03:59:25Z
8_F5VT-cp-Y,Senate Health and Human Services (02/14/2024),yes,Health and Human Services,2024-02-14,title,yes,2024-02-14 08:57:46,2024-02-14T13:57:46Z,2024-02-14T17:23:35Z,PT3H26M1S,2024-02-15T05:45:53Z
RihRHgHnXdw,Senate Session (02/15/24),yes,Session,2024-02-15,title,yes,2024-02-15 09:59:06,2024-02-15T14:59:06Z,2024-02-15T21:44:17Z,PT6H45M14S,2024-02-15T22:03:02Z
zihon32BbPc,Senate Education (02/20/2024),yes,Education,2024-02-20,title,yes,2024-02-20 09:58:02,2024-02-20T14:58:02Z,2024-02-20T15:21:46Z,PT21M31S,2024-02-21T03:24:55Z
28WAADumuCQ,Senate Election Law and Municipal Affairs (02/20/2024),yes,Election Law and Municipal Affairs,2024-02-20,title,yes,2024-02-20 09:15:01,2024-02-20T14:15:01Z,2024-02-20T15:20:24Z,PT1H5M31S,2024-02-21T03:31:59Z
SPuSJz-a3Yk,Senate Commerce (02/20/2024),yes,Commerce,2024-02-20,title,yes,2024-02-20 09:59:06,2024-02-20T14:59:06Z,2024-02-20T15:34:14Z,PT35M21S,2024-02-21T03:38:33Z
00inhQQbEwQ,Senate Energy and Natural Resources (02/20/2024),yes,Energy and Natural Resources,2024-02-20,title,yes,2024-02-20 08:59:01,2024-02-20T13:59:01Z,2024-02-20T16:17:36Z,PT2H18M46S,2024-02-21T04:39:08Z
xv6bWhSXxyU,Senate Election Law and Municipal Affairs Continued (02/20/2024),yes,Election Law and Municipal Affairs Continued,2024-02-20,title,yes,2024-02-20 10:21:19,2024-02-20T15:21:19Z,2024-02-20T16:50:25Z,PT1H28M42S,2024-02-21T05:09:24Z
lcoqROHtrYc,Senate Transportation (02/20/2024),yes,Transportation,2024-02-20,title,yes,2024-02-20 12:57:21,2024-02-20T17:57:21Z,2024-02-20T18:30:47Z,PT33M36S,2024-02-21T06:35:52Z
3XpduzdDnsU,Senate Finance (02/20/2024),yes,Finance,2024-02-20,title,yes,2024-02-20 13:29:06,2024-02-20T18:29:06Z,2024-02-20T19:09:03Z,PT40M6S,2024-02-21T07:12:57Z
DXmEbogAiSE,Senate Judiciary (02/20/2024),yes,Judiciary,2024-02-20,title,yes,2024-02-20 12:59:07,2024-02-20T17:59:07Z,2024-02-20T20:56:32Z,PT2H57M35S,2024-02-21T09:19:09Z
r3yb8jmAHgw,Senate Executive Departments and Administration (02/21/2024),yes,Executive Departments and Administration,2024-02-21,title,yes,2024-02-21 09:57:23,2024-02-21T14:57:23Z,2024-02-21T15:35:30Z,PT38M6S,2024-02-22T03:40:53Z
cT2GrZM-ceI,Senate Ways and Means (02/21/2024),yes,Ways and Means,2024-02-21,title,yes,2024-02-21 09:57:06,2024-02-21T14:57:06Z,2024-02-21T16:04:51Z,PT1H7M55S,2024-02-22T04:15:19Z
kzDhEEd4wPM,Senate Health and Human Services (02/21/2024),yes,Health and Human Services,2024-02-21,title,yes,2024-02-21 09:02:02,2024-02-21T14:02:02Z,2024-02-21T16:31:40Z,PT2H29M51S,2024-02-22T05:19:49Z
lXK28Tl9JD8,Senate Session (02/21/24),yes,Session,2024-02-21,title,yes,2024-02-21 12:59:07,2024-02-21T17:59:07Z,2024-02-21T20:51:06Z,PT2H52M3S,2024-02-22T09:16:24Z
KBGwYJyA72o,Senate Judiciary (02/22/2024),yes,Judiciary,2024-02-22,title,yes,2024-02-22 12:59:06,2024-02-22T17:59:06Z,2024-02-22T20:10:23Z,PT2H11M25S,2024-02-23T08:24:22Z
tpcF2kkHuj4,Senate Work Session on SB 448 (02/27/2024),yes,Work Session on SB 448,2024-02-27,title,yes,2024-02-27 09:54:42,2024-02-27T14:54:42Z,2024-02-27T19:34:57Z,PT4H39M24S,2024-02-27T19:47:47Z
zdWpD4_1n9g,Senate Education (03/05/2024),yes,Education,2024-03-05,title,yes,2024-03-05 08:59:22,2024-03-05T13:59:22Z,2024-03-05T14:56:44Z,PT57M28S,2024-03-06T03:06:09Z
WveNe3MQQNQ,Senate Election Law and Municipal Affairs (03/05/2024),yes,Election Law and Municipal Affairs,2024-03-05,title,yes,2024-03-05 09:05:43,2024-03-05T14:05:43Z,2024-03-05T15:15:47Z,PT1H10M11S,2024-03-06T03:24:02Z
GonA8qBDd-c,Senate Commerce (03/05/2024),yes,Commerce,2024-03-05,title,yes,2024-03-05 09:57:36,2024-03-05T14:57:36Z,2024-03-05T15:52:59Z,PT55M30S,2024-03-06T04:19:42Z
AQwE5DzpDKs,Senate Energy and Natural Resources (03/05/2024),yes,Energy and Natural Resources,2024-03-05,title,yes,2024-03-05 08:59:22,2024-03-05T13:59:22Z,2024-03-05T16:06:44Z,PT2H7M30S,2024-03-06T04:31:02Z
665hMudn_bQ,Senate Judiciary (03/05/2024),yes,Judiciary,2024-03-05,title,yes,2024-03-05 12:58:17,2024-03-05T17:58:17Z,2024-03-05T18:44:26Z,PT46M20S,2024-03-06T06:52:55Z
ilQHxqshjYc,Senate Transportation (03/05/2024),yes,Transportation,2024-03-05,title,yes,2024-03-05 12:59:07,2024-03-05T17:59:07Z,2024-03-05T18:56:40Z,PT57M46S,2024-03-06T07:03:38Z
AAsWFLIxI8Q,Senate Finance (03/05/2024),yes,Finance,2024-03-05,title,yes,2024-03-05 13:29:11,2024-03-05T18:29:11Z,2024-03-05T19:37:14Z,PT1H8M11S,2024-03-06T07:52:30Z
kZlM_-Ge9Hc,Senate Executive Departments and Administration (03/06/2024),yes,Executive Departments and Administration,2024-03-06,title,yes,2024-03-06 08:58:57,2024-03-06T13:58:57Z,2024-03-06T15:45:47Z,PT1H47M,2024-03-07T04:02:52Z
XL23aRHNR4I,Senate Health and Human Services (03/06/2024),yes,Health and Human Services,2024-03-06,title,yes,2024-03-06 08:58:57,2024-03-06T13:58:57Z,2024-03-06T15:53:36Z,PT1H54M51S,2024-03-07T04:06:36Z
9KWzw_cHjOE,Senate Session (03/07/24),yes,Session,2024-03-07,title,yes,2024-03-07 09:59:02,2024-03-07T14:59:02Z,2024-03-07T22:43:07Z,PT7H44M16S,2024-03-07T23:40:29Z
nS5Rgpd0YCk,Senate Work Session on SB 448 (03/11/2024),yes,Work Session on SB 448,2024-03-11,title,yes,2024-03-11 10:57:57,2024-03-11T14:57:57Z,2024-03-11T16:56:49Z,PT1H59M6S,2024-03-12T05:07:56Z
PvOEaeX19Vs,Senate Education (03/12/2024),yes,Education,2024-03-12,title,yes,2024-03-12 08:57:41,2024-03-12T12:57:41Z,2024-03-12T13:49:10Z,PT51M41S,2024-03-13T01:56:25Z
ZVkJg-JBsdo,Senate Energy and Natural Resources (03/12/2024),yes,Energy and Natural Resources,2024-03-12,title,yes,2024-03-12 08:59:02,2024-03-12T12:59:02Z,2024-03-12T14:28:08Z,PT1H29M16S,2024-03-13T02:37:25Z
yDMoc5EGOcc,Senate Election Law and Municipal Affairs (03/12/2024),yes,Election Law and Municipal Affairs,2024-03-12,title,yes,2024-03-12 09:15:21,2024-03-12T13:15:21Z,2024-03-12T14:15:01Z,PT59M36S,2024-03-13T03:11:11Z
SOTkCHXJqkA,Senate Finance (03/12/2024),yes,Finance,2024-03-12,title,yes,2024-03-12 13:29:02,2024-03-12T17:29:02Z,2024-03-12T18:54:44Z,PT1H25M55S,2024-03-13T07:06:53Z
Gdzuore01Es,Senate Judiciary (03/12/2024),yes,Judiciary,2024-03-12,title,yes,2024-03-12 13:00:21,2024-03-12T17:00:21Z,2024-03-12T19:01:10Z,PT2H54S,2024-03-13T07:16:20Z
Xi1V2QlZXQY,Senate Executive Departments and Administration (03/13/2024),yes,Executive Departments and Administration,2024-03-13,title,yes,2024-03-13 08:58:56,2024-03-13T12:58:56Z,2024-03-13T14:50:02Z,PT1H51M11S,2024-03-14T03:24:20Z
gCDz2rgDrMY,Senate Judiciary (03/14/2024),yes,Judiciary,2024-03-14,title,yes,2024-03-14 08:59:07,2024-03-14T12:59:07Z,2024-03-14T14:04:16Z,PT1H5M20S,2024-03-15T02:22:49Z
WfG1d3Y9k_s,Senate Education (03/19/2024),yes,Education,2024-03-19,title,yes,2024-03-19 08:59:01,2024-03-19T12:59:01Z,2024-03-19T14:31:05Z,PT1H32M11S,2024-03-20T02:47:52Z
BVanq1yQqjo,Senate Election Law and Municipal Affairs (03/19/2024),yes,Election Law and Municipal Affairs,2024-03-19,title,yes,2024-03-19 09:15:12,2024-03-19T13:15:12Z,2024-03-19T15:09:36Z,PT1H54M26S,2024-03-20T03:19:09Z
tGd-Cv5d4oY,Senate Commerce (03/19/2024),yes,Commerce,2024-03-19,title,yes,2024-03-19 08:59:01,2024-03-19T12:59:01Z,2024-03-19T14:58:12Z,PT1H59M21S,2024-03-20T03:30:26Z
-FUTNzis-8U,Senate Energy and Natural Resources (03/19/2024),yes,Energy and Natural Resources,2024-03-19,title,yes,2024-03-19 08:58:57,2024-03-19T12:58:57Z,2024-03-19T15:22:31Z,PT2H23M46S,2024-03-20T03:35:13Z
ObWkLflTCkE,Senate Transportation (03/19/2024),yes,Transportation,2024-03-19,title,yes,2024-03-19 13:01:12,2024-03-19T17:01:12Z,2024-03-19T17:47:48Z,PT48M56S,2024-03-20T05:54:21Z
NVVpSPK1EcM,Senate Finance (03/19/2024),yes,Finance,2024-03-19,title,yes,2024-03-19 13:29:07,2024-03-19T17:29:07Z,2024-03-19T18:23:40Z,PT54M46S,2024-03-20T06:43:52Z
tYCf-1iKyls,Senate Judiciary (03/19/2024),yes,Judiciary,2024-03-19,title,yes,2024-03-19 12:59:06,2024-03-19T16:59:06Z,2024-03-19T20:29:55Z,PT3H30M58S,2024-03-20T09:04:01Z
UrPm-uh5wgY,Senate Executive Departments and Administration (03/20/2024),yes,Executive Departments and Administration,2024-03-20,title,yes,2024-03-20 08:59:07,2024-03-20T12:59:07Z,2024-03-20T14:21:19Z,PT1H22M21S,2024-03-21T02:39:41Z
AJGU_MnoLX4,Senate Health and Human Services (03/20/2024),yes,Health and Human Services,2024-03-20,title,yes,2024-03-20 09:59:11,2024-03-20T13:59:11Z,2024-03-20T15:10:10Z,PT1H11M11S,2024-03-21T03:27:26Z
BfqIX9gBQgk,Senate Session (03/21/24),yes,Session,2024-03-21,title,yes,2024-03-21 09:59:01,2024-03-21T13:59:01Z,2024-03-21T21:37:06Z,PT7H37M7S,2024-03-21T21:53:26Z
ouxOrsjp2s4,Senate Education (03/26/2024),yes,Education,2024-03-26,title,yes,2024-03-26 08:58:46,2024-03-26T12:58:46Z,2024-03-26T13:49:36Z,PT51M1S,2024-03-27T01:57:11Z
mUhWH-_ks8c,Senate Energy and Natural Resources (03/26/2024),yes,Energy and Natural Resources,2024-03-26,title,yes,2024-03-26 08:59:01,2024-03-26T12:59:01Z,2024-03-26T13:51:49Z,PT52M56S,2024-03-27T01:57:50Z
K_vVsrBI44c,Senate Election Law and Municipal Affairs (03/26/2024),yes,Election Law and Municipal Affairs,2024-03-26,title,yes,2024-03-26 09:27:17,2024-03-26T13:27:17Z,2024-03-26T14:41:09Z,PT1H13M56S,2024-03-27T02:58:06Z
gvrOdyw1MWY,Senate Education (03/26/2024) Continued Session,NO,,,title,yes,2024-03-26 10:10:12,2024-03-26T14:10:12Z,2024-03-26T15:28:05Z,PT1H17M56S,2024-03-27T03:39:53Z
ta6FLH3KVkE,Senate Commerce (03/26/2024),yes,Commerce,2024-03-26,title,yes,2024-03-26 09:59:01,2024-03-26T13:59:01Z,2024-03-26T15:32:55Z,PT1H34M5S,2024-03-27T03:44:20Z
14KhYRzP63s,Senate Finance (03/26/2024),yes,Finance,2024-03-26,title,yes,2024-03-26 13:31:11,2024-03-26T17:31:11Z,2024-03-26T18:17:11Z,PT46M5S,2024-03-27T06:22:58Z
KFTxGyuhfZ4,Senate Judiciary (03/26/2024),yes,Judiciary,2024-03-26,title,yes,2024-03-26 12:59:02,2024-03-26T16:59:02Z,2024-03-26T19:43:05Z,PT2H44M11S,2024-03-27T08:02:13Z
k1_EHp_Xbpo,Senate Ways and Means (w/Audio for HB1203) (03/27/2024),yes,Ways and Means (w/Audio for HB1203),2024-03-27,title,NO,,,,PT1H15M49S,2024-03-27T17:12:14Z
miKy3p0QAFo,Senate Ways and Means (03/27/2024),yes,Ways and Means,2024-03-27,title,yes,2024-03-27 09:31:57,2024-03-27T13:31:57Z,2024-03-27T14:42:20Z,PT1H10M31S,2024-03-28T02:50:48Z
Sx4FrzQrPbE,Senate Health and Human Services (03/27/2024),yes,Health and Human Services,2024-03-27,title,yes,2024-03-27 08:59:17,2024-03-27T12:59:17Z,2024-03-27T14:40:27Z,PT1H41M11S,2024-03-28T02:51:43Z
C96dfzjztjE,Senate Executive Departments and Administration (03/27/2024),yes,Executive Departments and Administration,2024-03-27,title,yes,2024-03-27 08:59:07,2024-03-27T12:59:07Z,2024-03-27T16:19:48Z,PT3H20M51S,2024-03-28T04:45:53Z
0SWnvPetLi0,Senate Judiciary (03/28/2024),yes,Judiciary,2024-03-28,title,yes,2024-03-28 08:58:21,2024-03-28T12:58:21Z,2024-03-28T18:23:19Z,PT5H25M6S,2024-03-28T18:35:02Z
vS4oQ2bzkfQ,Senate Education (04/02/2024),yes,Education,2024-04-02,title,yes,2024-04-02 08:58:03,2024-04-02T12:58:03Z,2024-04-02T14:16:54Z,PT1H18M56S,2024-04-03T02:25:34Z
VmIpxodp1RM,Senate Election Law and Municipal Affairs (04/02/2024),yes,Election Law and Municipal Affairs,2024-04-02,title,yes,2024-04-02 09:30:03,2024-04-02T13:30:03Z,2024-04-02T14:43:44Z,PT1H13M44S,2024-04-03T02:53:34Z
f9Ddg5P5tBk,Senate Commerce (04/02/2024),yes,Commerce,2024-04-02,title,yes,2024-04-02 10:01:13,2024-04-02T14:01:13Z,2024-04-02T16:10:07Z,PT2H8M49S,2024-04-03T04:20:55Z
6DwdlzcNlw4,Senate Energy and Natural Resources (04/02/2024),yes,Energy and Natural Resources,2024-04-02,title,yes,2024-04-02 08:59:08,2024-04-02T12:59:08Z,2024-04-02T16:10:28Z,PT3H11M29S,2024-04-03T04:56:30Z
EnILWI0fzdc,Senate Transportation (04/02/2024),yes,Transportation,2024-04-02,title,yes,2024-04-02 12:58:48,2024-04-02T16:58:48Z,2024-04-02T18:15:36Z,PT1H16M56S,2024-04-03T06:22:11Z
0LUFoJoJXWE,Senate Finance (04/02/2024),yes,Finance,2024-04-02,title,yes,2024-04-02 13:30:02,2024-04-02T17:30:02Z,2024-04-02T18:52:09Z,PT1H22M21S,2024-04-03T06:59:53Z
LHsDTtFvlRQ,Senate Judiciary (04/02/2024),yes,Judiciary,2024-04-02,title,yes,2024-04-02 13:02:23,2024-04-02T17:02:23Z,2024-04-02T19:47:22Z,PT2H41M17S,2024-04-03T08:09:43Z
gfm_XFJT5dw,Senate Executive Departments and Administration (04/03/2024),yes,Executive Departments and Administration,2024-04-03,title,yes,2024-04-03 08:59:07,2024-04-03T12:59:07Z,2024-04-03T14:30:34Z,PT1H31M36S,2024-04-04T02:48:16Z
D2CCr1lE_po,Senate Health and Human Services (04/03/2024),yes,Health and Human Services,2024-04-03,title,yes,2024-04-03 08:58:16,2024-04-03T12:58:16Z,2024-04-03T15:06:09Z,PT2H7M55S,2024-04-04T03:33:47Z
EKWRbxEyYsk,Senate Session (04/05/24),yes,Session,2024-04-05,title,yes,2024-04-05 09:59:07,2024-04-05T13:59:07Z,2024-04-05T21:46:45Z,PT7H47M46S,2024-04-05T22:12:23Z
w-qy163e3A8,Senate Election Law and Municipal Affairs (04/09/2024),yes,Election Law and Municipal Affairs,2024-04-09,title,yes,2024-04-09 09:27:53,2024-04-09T13:27:53Z,2024-04-09T14:59:05Z,PT1H31M21S,2024-04-10T03:29:16Z
0_IyDMvDasU,Senate Education (04/09/2024),yes,Education,2024-04-09,title,yes,2024-04-09 08:58:01,2024-04-09T12:58:01Z,2024-04-09T15:09:30Z,PT2H11M31S,2024-04-10T03:56:50Z
