video_id,title,title_parsed,parsed_committee,parsed_date,date_from,has_start_time,start_eastern,actual_start_utc,actual_end_utc,duration_iso,published_at
vB6REKIe3aI,"House Science, Technology and Energy (03/02/2023)",yes,"Science, Technology and Energy",2023-03-02,title,yes,2023-03-02 10:28:17,2023-03-02T15:28:17Z,2023-03-02T17:05:42Z,PT1H37M34S,2023-03-03T05:49:54Z
6COe8um2Ppc,"House Labor, Industrial and Rehabilitative Services (03/02/23)",yes,"Labor, Industrial and Rehabilitative Services",2023-03-02,title,yes,2023-03-02 10:08:11,2023-03-02T15:08:11Z,2023-03-02T18:05:22Z,PT2H57M1S,2023-03-03T06:31:53Z
RUWCqrnZS08,House Finance Division I (03/03/23),yes,Finance Division I,2023-03-03,title,yes,2023-03-03 09:29:06,2023-03-03T14:29:06Z,2023-03-03T21:53:04Z,PT7H23M51S,2023-03-03T22:25:40Z
7Nleop23H_o,House Public Works and Highways (03/06/23),yes,Public Works and Highways,2023-03-06,title,yes,2023-03-06 09:02:46,2023-03-06T14:02:46Z,2023-03-06T21:49:57Z,PT7H47M16S,2023-03-07T00:45:37Z
cxlf7cucGdM,House Finance (03/06/23),yes,Finance,2023-03-06,title,yes,2023-03-06 09:59:26,2023-03-06T14:59:26Z,2023-03-06T17:07:10Z,PT2H7M41S,2023-03-07T05:23:21Z
c28kuxudn_I,House Education (03/06/23),yes,Education,2023-03-06,title,yes,2023-03-06 09:35:56,2023-03-06T14:35:56Z,2023-03-06T17:54:25Z,PT3H18M41S,2023-03-07T06:20:37Z
L3ZccaUR7VA,House Finance Division I (03/06/23),yes,Finance Division I,2023-03-06,title,yes,2023-03-06 12:58:17,2023-03-06T17:58:17Z,2023-03-06T19:45:39Z,PT1H47M36S,2023-03-07T08:00:04Z
iX3pNFSvbZ4,House Finance Division II (03/06/23),yes,Finance Division II,2023-03-06,title,yes,2023-03-06 12:58:02,2023-03-06T17:58:02Z,2023-03-06T20:06:49Z,PT2H8M39S,2023-03-07T08:14:42Z
ME4IQcZlZrU,House Finance Division III (03/06/23),yes,Finance Division III,2023-03-06,title,yes,2023-03-06 13:57:41,2023-03-06T18:57:41Z,2023-03-06T20:40:00Z,PT1H42M16S,2023-03-07T08:59:42Z
a-mEXWtWGM4,"House Science, Technology and Energy (03/07/23)",yes,"Science, Technology and Energy",2023-03-07,title,yes,2023-03-07 08:58:36,2023-03-07T13:58:36Z,2023-03-07T18:02:15Z,PT4H3M35S,2023-03-07T18:44:33Z
7kSXLfwr0d4,House Commerce and Consumer Affairs (03/07/23),yes,Commerce and Consumer Affairs,2023-03-07,title,yes,2023-03-07 09:44:16,2023-03-07T14:44:16Z,2023-03-07T18:55:59Z,PT4H11M40S,2023-03-07T19:51:37Z
INSeXugWoWs,House Fish and Game and Marine Resources (03/07/23),yes,Fish and Game and Marine Resources,2023-03-07,title,yes,2023-03-07 10:01:52,2023-03-07T15:01:52Z,2023-03-07T20:20:03Z,PT5H18M,2023-03-07T21:45:15Z
7sZTmOzJJB4,House Ways and Means (03/07/23),yes,Ways and Means,2023-03-07,title,yes,2023-03-07 09:58:47,2023-03-07T14:58:47Z,2023-03-07T19:51:23Z,PT4H52M33S,2023-03-07T22:00:25Z
mKQazO-vdps,House Finance Division II (03/07/23),yes,Finance Division II,2023-03-07,title,yes,2023-03-07 09:58:47,2023-03-07T14:58:47Z,2023-03-07T21:17:35Z,PT6H18M49S,2023-03-07T22:40:03Z
Z_IisPrVeuM,House Finance Division I (03/07/23),yes,Finance Division I,2023-03-07,title,yes,2023-03-07 09:29:01,2023-03-07T14:29:01Z,2023-03-07T20:53:29Z,PT6H24M18S,2023-03-07T22:40:37Z
nPVDLFluk-4,"House Health, Human Services and Elderly Affairs (03/07/23)",yes,"Health, Human Services and Elderly Affairs",2023-03-07,title,yes,2023-03-07 09:59:27,2023-03-07T14:59:27Z,2023-03-07T21:31:55Z,PT6H32M39S,2023-03-07T22:42:00Z
WEneqFmyjq4,House Education (03/07/23),yes,Education,2023-03-07,title,yes,2023-03-07 09:29:12,2023-03-07T14:29:12Z,2023-03-07T21:54:42Z,PT7H25M20S,2023-03-07T23:28:05Z
aLRYrTrwIHo,House Children and Family Law (03/07/23),yes,Children and Family Law,2023-03-07,title,yes,2023-03-07 09:29:11,2023-03-07T14:29:11Z,2023-03-07T22:26:46Z,PT7H57M25S,2023-03-07T23:59:02Z
vi7JP-TGboc,House Election Law (03/07/23),yes,Election Law,2023-03-07,title,yes,2023-03-07 09:59:52,2023-03-07T14:59:52Z,2023-03-07T21:49:12Z,PT6H49M19S,2023-03-08T02:39:09Z
-iWFQuQeru0,House Environment and Agriculture (03/07/23),yes,Environment and Agriculture,2023-03-07,title,yes,2023-03-07 09:29:17,2023-03-07T14:29:17Z,2023-03-07T16:50:29Z,PT2H21M21S,2023-03-08T05:13:12Z
RzOa_t5zxB8,House Transportation (03/07/23),yes,Transportation,2023-03-07,title,yes,2023-03-07 09:59:57,2023-03-07T14:59:57Z,2023-03-07T16:40:37Z,PT1H40M41S,2023-03-08T05:16:54Z
zM4dsqvjdMM,"House Labor, Industrial and Rehabilitative Services (03/07/23)",yes,"Labor, Industrial and Rehabilitative Services",2023-03-07,title,yes,2023-03-07 12:55:47,2023-03-07T17:55:47Z,2023-03-07T18:55:20Z,PT59M44S,2023-03-08T07:06:16Z
ZC3E5d_1_tE,House Finance Division III (03/07/23),yes,Finance Division III,2023-03-07,title,yes,2023-03-07 09:58:46,2023-03-07T14:58:46Z,2023-03-07T18:48:45Z,PT3H49M53S,2023-03-08T07:40:07Z
la6HGrrk5rQ,House Executive Departments and Administration Subcommittee Work Session (03/08/23),yes,Executive Departments and Administration Subcommittee Work Session,2023-03-08,title,yes,2023-03-08 09:13:52,2023-03-08T14:13:52Z,2023-03-08T14:16:16Z,PT2M6S,2023-03-08T14:17:46Z
pkFRQ-alwlw,House Legislative Administration (03/08/23),yes,Legislative Administration,2023-03-08,title,yes,2023-03-08 09:58:12,2023-03-08T14:58:12Z,2023-03-08T19:45:02Z,PT4H46M52S,2023-03-08T20:29:21Z
y-JeTOzi6xY,House Commerce and Consumer Affairs (03/08/23),yes,Commerce and Consumer Affairs,2023-03-08,title,yes,2023-03-08 09:58:12,2023-03-08T14:58:12Z,2023-03-08T19:58:00Z,PT4H59M56S,2023-03-08T20:34:42Z
SyPgf4_b_to,House Finance Division II (03/08/23),yes,Finance Division II,2023-03-08,title,yes,2023-03-08 09:58:17,2023-03-08T14:58:17Z,2023-03-08T20:00:28Z,PT5H2M10S,2023-03-08T21:01:12Z
Qh1FoBfCdzs,House Finance Division I (03/08/23),yes,Finance Division I,2023-03-08,title,yes,2023-03-08 09:58:16,2023-03-08T14:58:16Z,2023-03-08T21:05:47Z,PT6H7M28S,2023-03-08T22:58:50Z
7U9jeB_eavc,"House Health, Human Services and Elderly Affairs (03/08/23)",yes,"Health, Human Services and Elderly Affairs",2023-03-08,title,yes,2023-03-08 08:58:41,2023-03-08T13:58:41Z,2023-03-08T22:15:51Z,PT8H17M21S,2023-03-08T23:57:08Z
tEgAVAci2ec,House Education (03/08/23),yes,Education,2023-03-08,title,yes,2023-03-08 09:29:26,2023-03-08T14:29:26Z,2023-03-08T21:34:35Z,PT7H5M10S,2023-03-09T00:14:57Z
yBcSLpOcGns,House Executive Departments and Administration Subcommittee Work Session on HB 258 (03/08/23),yes,Executive Departments and Administration Subcommittee Work Session on HB 258,2023-03-08,title,yes,2023-03-08 08:58:51,2023-03-08T13:58:51Z,2023-03-08T14:31:41Z,PT31M57S,2023-03-09T02:48:40Z
r1ZhuQ9l5Gg,House Judiciary (03/08/23),yes,Judiciary,2023-03-08,title,yes,2023-03-08 09:00:16,2023-03-08T14:00:16Z,2023-03-08T21:35:18Z,PT7H35M1S,2023-03-09T04:28:51Z
YcBo7Ap_bgg,House Ways and Means (03/08/23),yes,Ways and Means,2023-03-08,title,yes,2023-03-08 13:04:32,2023-03-08T18:04:32Z,2023-03-08T19:02:55Z,PT58M25S,2023-03-09T07:10:04Z
cNMsCP9aimA,House Executive Departments and Administration (03/08/23),yes,Executive Departments and Administration,2023-03-08,title,yes,2023-03-08 08:59:41,2023-03-08T13:59:41Z,2023-03-08T20:45:16Z,PT6H44M37S,2023-03-09T07:52:42Z
1wS0NHu3qTc,"House Resources, Recreation and Development (03/08/23)",yes,"Resources, Recreation and Development",2023-03-08,title,yes,2023-03-08 10:57:42,2023-03-08T15:57:42Z,2023-03-08T19:53:51Z,PT3H55M15S,2023-03-09T08:11:23Z
S4dHxfM5L0o,House Finance Division III (03/08/23),yes,Finance Division III,2023-03-08,title,yes,2023-03-08 13:02:57,2023-03-08T18:02:57Z,2023-03-08T21:30:50Z,PT3H27M46S,2023-03-09T09:53:08Z
MkzxTQVw0WQ,House Session (03/09/23),yes,Session,2023-03-09,title,yes,2023-03-09 10:01:06,2023-03-09T15:01:06Z,2023-03-09T23:32:20Z,PT8H31M16S,2023-03-10T01:16:16Z
vRi2I2VLCQI,House Finance Division I (03/10/23),yes,Finance Division I,2023-03-10,title,yes,2023-03-10 09:29:02,2023-03-10T14:29:02Z,2023-03-10T20:11:27Z,PT5H42M36S,2023-03-10T21:23:28Z
YpaNJCr78Js,House Finance Division II (03/10/23),yes,Finance Division II,2023-03-10,title,yes,2023-03-10 09:59:07,2023-03-10T14:59:07Z,2023-03-10T20:51:03Z,PT5H52M6S,2023-03-10T21:39:34Z
EAWDIf8sov0,House Public Works and Highways (03/10/23),yes,Public Works and Highways,2023-03-10,title,yes,2023-03-10 10:28:12,2023-03-10T15:28:12Z,2023-03-10T20:43:09Z,PT5H15M6S,2023-03-10T21:55:47Z
He_H6RbozhA,House Executive Departments and Administration (03/10/23),yes,Executive Departments and Administration,2023-03-10,title,yes,2023-03-10 10:59:27,2023-03-10T15:59:27Z,2023-03-10T21:12:48Z,PT5H13M31S,2023-03-10T23:12:06Z
t3liU4jL5js,Capital Budget Overview Committee (03/10/2023),yes,Capital Budget Overview Committee,2023-03-10,title,yes,2023-03-10 08:58:21,2023-03-10T13:58:21Z,2023-03-10T14:32:38Z,PT34M26S,2023-03-11T02:38:12Z
CwZ52DWil_E,Long Range Capital Planning & Utilization Committee (03/10/2023),yes,Long Range Capital Planning & Utilization Committee,2023-03-10,title,yes,2023-03-10 09:33:42,2023-03-10T14:33:42Z,2023-03-10T14:58:56Z,PT25M25S,2023-03-11T03:01:27Z
XX4QMfeApP4,House Criminal Justice and Public Safety (03/10/23),yes,Criminal Justice and Public Safety,2023-03-10,title,yes,2023-03-10 08:58:42,2023-03-10T13:58:42Z,2023-03-10T17:54:26Z,PT3H55M41S,2023-03-11T06:26:48Z
6gGrWP8uyY0,House Education (03/10/23),yes,Education,2023-03-10,title,yes,2023-03-10 09:36:56,2023-03-10T14:36:56Z,2023-03-10T18:10:06Z,PT3H33M1S,2023-03-11T06:59:56Z
0elDsK9gYkw,House Finance Division III (03/10/23),yes,Finance Division III,2023-03-10,title,yes,2023-03-10 13:57:26,2023-03-10T18:57:26Z,2023-03-10T21:57:20Z,PT2H59M41S,2023-03-11T10:35:06Z
EcdVEtZefDg,House Education (03/13/23),yes,Education,2023-03-13,title,yes,2023-03-13 09:02:47,2023-03-13T13:02:47Z,2023-03-13T13:03:19Z,PT45S,2023-03-13T13:04:04Z
WAInUx3Iy0U,House Finance Division I (03/13/23),yes,Finance Division I,2023-03-13,title,yes,2023-03-13 09:25:42,2023-03-13T13:25:42Z,2023-03-13T17:54:40Z,PT4H29M11S,2023-03-13T18:52:19Z
5y01tvyM7M0,House Ways and Means (03/13/23),yes,Ways and Means,2023-03-13,title,yes,2023-03-13 08:58:32,2023-03-13T12:58:32Z,2023-03-13T18:03:28Z,PT5H5M1S,2023-03-13T19:38:46Z
ug_iEBg2lCM,House Education (03/13/23),yes,Education,2023-03-13,title,yes,2023-03-13 09:31:32,2023-03-13T13:31:32Z,2023-03-13T19:04:34Z,PT5H32M31S,2023-03-13T19:47:00Z
TiY7l7nEN5I,"House Health, Human Services and Elderly Affairs (03/13/23)",yes,"Health, Human Services and Elderly Affairs",2023-03-13,title,yes,2023-03-13 09:35:21,2023-03-13T13:35:21Z,2023-03-13T18:52:18Z,PT5H15M27S,2023-03-13T20:24:55Z
H32JUGKRW0s,House Public Works and Highways (03/13/23),yes,Public Works and Highways,2023-03-13,title,yes,2023-03-13 09:58:22,2023-03-13T13:58:22Z,2023-03-13T19:32:14Z,PT5H33M51S,2023-03-13T20:37:00Z
e-QztWzisk4,"House Science, Technology and Energy (03/13/23)",yes,"Science, Technology and Energy",2023-03-13,title,yes,2023-03-13 09:01:12,2023-03-13T13:01:12Z,2023-03-13T19:52:45Z,PT6H51M,2023-03-13T21:22:49Z
wajbxnfn2_g,House Finance Division II (03/13/23),yes,Finance Division II,2023-03-13,title,yes,2023-03-13 09:56:37,2023-03-13T13:56:37Z,2023-03-13T16:28:01Z,PT2H31M36S,2023-03-14T04:50:32Z
GhEW6hCuJ7w,House Finance Division III (03/13/23),yes,Finance Division III,2023-03-13,title,yes,2023-03-13 09:56:38,2023-03-13T13:56:38Z,2023-03-13T17:33:33Z,PT3H36M36S,2023-03-14T06:10:13Z
HXLRQYYVL50,House Finance (03/13/23),yes,Finance,2023-03-13,title,yes,2023-03-13 13:58:57,2023-03-13T17:58:57Z,2023-03-13T21:52:29Z,PT3H53M41S,2023-03-14T10:34:49Z
XUYtRVbdHU8,House Education (03/15/23),yes,Education,2023-03-15,title,yes,2023-03-15 09:29:22,2023-03-15T13:29:22Z,2023-03-15T18:22:15Z,PT4H52M51S,2023-03-15T19:47:28Z
-uNvw8uTO14,House Finance (03/15/23),yes,Finance,2023-03-15,title,yes,2023-03-15 09:59:52,2023-03-15T13:59:52Z,2023-03-15T19:08:24Z,PT5H8M36S,2023-03-15T20:13:40Z
mKEoMwOl_fY,House Public Works and Highways (03/15/23),yes,Public Works and Highways,2023-03-15,title,yes,2023-03-15 09:56:32,2023-03-15T13:56:32Z,2023-03-15T19:49:17Z,PT5H52M56S,2023-03-15T21:11:00Z
JK5y7YVOo78,House Executive Departments and Administration (03/15/23),yes,Executive Departments and Administration,2023-03-15,title,yes,2023-03-15 09:59:46,2023-03-15T13:59:46Z,2023-03-15T20:16:11Z,PT6H16M21S,2023-03-15T22:04:50Z
vgIRvJpQZWw,House Election Law (03/15/23),yes,Election Law,2023-03-15,title,yes,2023-03-15 09:56:27,2023-03-15T13:56:27Z,2023-03-15T15:18:09Z,PT1H21M51S,2023-03-16T03:29:17Z
ngSKDaaQK64,House Commerce and Consumer Affairs (03/15/23),yes,Commerce and Consumer Affairs,2023-03-15,title,yes,2023-03-15 09:59:27,2023-03-15T13:59:27Z,2023-03-15T15:40:17Z,PT1H40M56S,2023-03-16T03:57:48Z
YmoeDPFGXxY,House Children and Family Law (03/15/23),yes,Children and Family Law,2023-03-15,title,yes,2023-03-15 09:29:31,2023-03-15T13:29:31Z,2023-03-15T17:00:03Z,PT3H30M31S,2023-03-16T06:07:40Z
KLRGZXXJ8UY,House Ways and Means (03/15/23),yes,Ways and Means,2023-03-15,title,yes,2023-03-15 10:58:46,2023-03-15T14:58:46Z,2023-03-15T18:19:35Z,PT3H21M1S,2023-03-16T06:45:11Z
zszt25KD-M0,"House Labor, Industrial and Rehabilitative Services (03/15/23)",yes,"Labor, Industrial and Rehabilitative Services",2023-03-15,title,yes,2023-03-15 13:58:56,2023-03-15T17:58:56Z,2023-03-15T20:29:26Z,PT2H30M40S,2023-03-16T09:07:22Z
PyzCV3VEt1Y,House Session (03/16/23),yes,Session,2023-03-16,title,yes,2023-03-16 08:57:46,2023-03-16T12:57:46Z,2023-03-16T20:33:13Z,PT7H35M11S,2023-03-16T22:32:04Z
qXi2hZuUoYo,House Finance Division II (03/17/23),yes,Finance Division II,2023-03-17,title,yes,2023-03-17 10:02:37,2023-03-17T14:02:37Z,2023-03-17T20:07:51Z,PT6H5M10S,2023-03-17T20:59:01Z
zjYnJ707Il0,House Finance Division III (03/17/23),yes,Finance Division III,2023-03-17,title,yes,2023-03-17 09:35:06,2023-03-17T13:35:06Z,2023-03-17T20:39:18Z,PT7H3M50S,2023-03-17T21:52:43Z
5M8BpoOh55A,House Finance Division I (03/17/23),yes,Finance Division I,2023-03-17,title,yes,2023-03-17 09:33:32,2023-03-17T13:33:32Z,2023-03-17T19:42:46Z,PT6H8M4S,2023-03-17T22:48:30Z
TL-W0WNjrIc,Administrative Rules (03/17/2023),yes,Administrative Rules,2023-03-17,title,yes,2023-03-17 08:57:07,2023-03-17T12:57:07Z,2023-03-17T14:09:14Z,PT1H12M16S,2023-03-18T02:56:14Z
k2qHbXgMq9M,House Public Works and Highways (03/17/23),yes,Public Works and Highways,2023-03-17,title,yes,2023-03-17 10:02:37,2023-03-17T14:02:37Z,2023-03-17T16:13:01Z,PT2H10M36S,2023-03-18T05:14:59Z
CR2PoKb0TwU,House Finance Division II (03/20/23),yes,Finance Division II,2023-03-20,title,yes,2023-03-20 09:57:27,2023-03-20T13:57:27Z,2023-03-20T19:59:21Z,PT6H1M41S,2023-03-20T21:40:50Z
2qQb6VSy26g,House Finance Division III (03/20/23),yes,Finance Division III,2023-03-20,title,yes,2023-03-20 09:29:07,2023-03-20T13:29:07Z,2023-03-20T21:50:50Z,PT8H21M8S,2023-03-20T23:30:10Z
noJI9CsY-_Y,House Finance Division I (03/20/23),yes,Finance Division I,2023-03-20,title,yes,2023-03-20 09:29:11,2023-03-20T13:29:11Z,2023-03-20T15:54:16Z,PT2H25M16S,2023-03-21T04:04:35Z
N2edJLjqZPc,House Public Works and Highways (03/20/23),yes,Public Works and Highways,2023-03-20,title,yes,2023-03-20 09:57:32,2023-03-20T13:57:32Z,2023-03-20T16:41:24Z,PT2H43M51S,2023-03-21T05:00:30Z
nX2Ifmx3zp0,House Finance (03/20/23),yes,Finance,2023-03-20,title,yes,2023-03-20 12:59:11,2023-03-20T16:59:11Z,2023-03-20T18:58:23Z,PT1H59M21S,2023-03-21T07:12:28Z
9Ierom7gW3E,House Finance Division I (03/20/23 - Afternoon Session),NO,,,title,yes,2023-03-20 15:07:42,2023-03-20T19:07:42Z,2023-03-20T21:08:06Z,PT2H36S,2023-03-21T09:25:03Z
CCCYy6EwMaw,House Finance Division II (03/21/23),yes,Finance Division II,2023-03-21,title,yes,2023-03-21 09:57:52,2023-03-21T13:57:52Z,2023-03-21T18:05:07Z,PT4H7M26S,2023-03-21T19:08:47Z
qVFag1AhDQ4,House Ways and Means (03/21/23),yes,Ways and Means,2023-03-21,title,yes,2023-03-21 10:01:26,2023-03-21T14:01:26Z,2023-03-21T20:19:53Z,PT6H18M26S,2023-03-21T21:35:03Z
Aw2GDSSX4zM,House Finance Division I (03/21/23),yes,Finance Division I,2023-03-21,title,yes,2023-03-21 09:37:47,2023-03-21T13:37:47Z,2023-03-21T20:04:30Z,PT6H26M41S,2023-03-21T21:39:27Z
b4ByHqcRMKQ,House Finance Division III (03/21/23),yes,Finance Division III,2023-03-21,title,yes,2023-03-21 09:58:02,2023-03-21T13:58:02Z,2023-03-21T23:42:47Z,PT9H44M48S,2023-03-22T00:42:39Z
znSc9_BFqw4,House Session (03/22/23),yes,Session,2023-03-22,title,yes,2023-03-22 09:01:21,2023-03-22T13:01:21Z,2023-03-22T21:42:17Z,PT8H40M46S,2023-03-22T22:47:15Z
3vK798t4aVA,House Session (03/23/23),yes,Session,2023-03-23,title,yes,2023-03-23 08:59:47,2023-03-23T12:59:47Z,2023-03-23T19:11:07Z,PT6H11M21S,2023-03-23T20:15:20Z
K5Tv9y5fQ7s,House Finance Division I (03/24/23),yes,Finance Division I,2023-03-24,title,yes,2023-03-24 09:30:37,2023-03-24T13:30:37Z,2023-03-24T14:13:37Z,PT43M1S,2023-03-25T02:22:30Z
M8W4RT2IL2E,House Finance Division III (03/24/23),yes,Finance Division III,2023-03-24,title,yes,2023-03-24 08:59:12,2023-03-24T12:59:12Z,2023-03-24T14:20:43Z,PT1H21M40S,2023-03-25T02:36:57Z
qvf4VVVN89s,Health and Human Services Oversight Committee (03/24/23),yes,Health and Human Services Oversight Committee,2023-03-24,title,yes,2023-03-24 09:58:22,2023-03-24T13:58:22Z,2023-03-24T15:40:19Z,PT1H41M56S,2023-03-25T03:52:11Z
D1mjTF8CaEc,Fiscal Committee (03/24/23),yes,Fiscal Committee,2023-03-24,title,yes,2023-03-24 12:58:27,2023-03-24T16:58:27Z,2023-03-24T18:20:42Z,PT1H22M26S,2023-03-25T06:30:44Z
3LXufnjZjZA,House Finance (03/27/23),yes,Finance,2023-03-27,title,yes,2023-03-27 09:58:02,2023-03-27T13:58:02Z,2023-03-27T20:05:56Z,PT6H7M58S,2023-03-27T21:07:13Z
Yb2LolZl09U,House Ways and Means (03/27/23),yes,Ways and Means,2023-03-27,title,yes,2023-03-27 11:03:07,2023-03-27T15:03:07Z,2023-03-27T21:37:53Z,PT6H34M46S,2023-03-27T22:25:45Z
lXP6sTGwRJw,House Finance (03/28/23),yes,Finance,2023-03-28,title,yes,2023-03-28 09:32:36,2023-03-28T13:32:36Z,2023-03-28T17:59:01Z,PT4H26M27S,2023-03-28T18:48:32Z
htnBtCnxCV8,House Children and Family Law (03/28/23),yes,Children and Family Law,2023-03-28,title,yes,2023-03-28 09:27:07,2023-03-28T13:27:07Z,2023-03-28T20:29:42Z,PT7H2M34S,2023-03-29T03:19:50Z
vbFOdcRT_XA,House Judiciary & Children and Family Law Joint Committee Meeting (03/28/23),yes,Judiciary & Children and Family Law Joint Committee Meeting,2023-03-28,title,yes,2023-03-28 14:26:56,2023-03-28T18:26:56Z,2023-03-28T20:29:44Z,PT2H2M50S,2023-03-29T08:40:06Z
mYeZ9DcP3hY,"House Health, Human Services and Elderly Affairs (03/29/23)",yes,"Health, Human Services and Elderly Affairs",2023-03-29,title,yes,2023-03-29 09:28:51,2023-03-29T13:28:51Z,2023-03-29T17:59:16Z,PT4H7M10S,2023-03-29T18:54:57Z
wa_6ECcQzW4,House Criminal Justice and Public Safety (03/29/23),yes,Criminal Justice and Public Safety,2023-03-29,title,yes,2023-03-29 08:59:02,2023-03-29T12:59:02Z,2023-03-29T19:43:03Z,PT6H19M19S,2023-03-29T20:48:05Z
dRN5CT1qSFA,House Executive Departments and Administration (03/29/23),yes,Executive Departments and Administration,2023-03-29,title,yes,2023-03-29 09:58:11,2023-03-29T13:58:11Z,2023-03-29T18:46:32Z,PT4H24M38S,2023-03-29T20:55:17Z
9szzw_pRN9k,House Education (03/29/23),yes,Education,2023-03-29,title,yes,2023-03-29 09:29:56,2023-03-29T13:29:56Z,2023-03-29T20:34:30Z,PT6H41M35S,2023-03-29T21:33:56Z
UY4Kpp55Ut4,House Finance (03/29/23),yes,Finance,2023-03-29,title,yes,2023-03-29 09:58:42,2023-03-29T13:58:42Z,2023-03-29T14:44:40Z,PT36M41S,2023-03-30T02:49:27Z
mqH_0CR8aCY,House Finance Afternoon Session (03/29/23),yes,Finance Afternoon Session,2023-03-29,title,yes,2023-03-29 14:29:07,2023-03-29T18:29:07Z,2023-03-29T18:59:47Z,PT30M51S,2023-03-30T07:05:28Z
OKoV0rCscH8,House Education (03/30/23),yes,Education,2023-03-30,title,yes,2023-03-30 09:27:36,2023-03-30T13:27:36Z,2023-03-30T18:17:45Z,PT4H50M2S,2023-03-30T19:10:25Z
MsTxeKcC3Ac,House Executive Departments and Administration (03/30/23),yes,Executive Departments and Administration,2023-03-30,title,yes,2023-03-30 09:58:06,2023-03-30T13:58:06Z,2023-03-30T18:38:39Z,PT4H40M39S,2023-03-30T20:35:25Z
8BBZU5Hj1Kc,House Criminal Justice and Public Safety (03/30/23),yes,Criminal Justice and Public Safety,2023-03-30,title,yes,2023-03-30 09:06:06,2023-03-30T13:06:06Z,2023-03-30T14:44:26Z,PT1H38M21S,2023-03-31T02:58:19Z
j426V1R0Le4,House Special Committee on Housing (03/31/23),yes,Special Committee on Housing,2023-03-31,title,yes,2023-03-31 08:59:12,2023-03-31T12:59:12Z,2023-03-31T18:28:47Z,PT4H34M29S,2023-03-31T19:44:41Z
Ud-N9egBHQI,"House Science, Technology and Energy (04/03/23)",yes,"Science, Technology and Energy",2023-04-03,title,yes,2023-04-03 09:05:02,2023-04-03T13:05:02Z,2023-04-03T18:50:32Z,PT5H45M36S,2023-04-03T20:08:19Z
dkRjJNvgrk8,"House Health, Human Services and Elderly Affairs (04/04/23)",yes,"Health, Human Services and Elderly Affairs",2023-04-04,title,yes,2023-04-04 09:29:38,2023-04-04T13:29:38Z,2023-04-04T18:14:56Z,PT4H45M16S,2023-04-04T18:46:02Z
xrqhLm1Nws4,House Fish and Game and Marine Resources  (04/04/23),yes,Fish and Game and Marine Resources,2023-04-04,title,yes,2023-04-04 09:55:37,2023-04-04T13:55:37Z,2023-04-04T18:31:18Z,PT4H35M26S,2023-04-04T18:59:53Z
68mtXXmZE_w,Finance Committee Budget Briefing (04/04/2023),yes,Finance Committee Budget Briefing,2023-04-04,title,yes,2023-04-04 12:57:07,2023-04-04T16:57:07Z,2023-04-04T19:09:24Z,PT2H12M21S,2023-04-05T07:37:58Z
uU3lVfuRJAc,House Executive Departments and Administration (04/05/23),yes,Executive Departments and Administration,2023-04-05,title,yes,2023-04-05 10:03:11,2023-04-05T14:03:11Z,2023-04-05T18:04:00Z,PT4H28S,2023-04-05T18:33:03Z
pJA3A2NI85g,House Criminal Justice and Public Safety (04/05/23),yes,Criminal Justice and Public Safety,2023-04-05,title,yes,2023-04-05 09:00:02,2023-04-05T13:00:02Z,2023-04-05T18:10:17Z,PT5H10M8S,2023-04-05T18:46:30Z
xg-wESoyG0c,House Executive Departments and Administration Subcommittee Work Session (04/05/23),yes,Executive Departments and Administration Subcommittee Work Session,2023-04-05,title,yes,2023-04-05 09:00:32,2023-04-05T13:00:32Z,2023-04-05T13:49:48Z,PT49M15S,2023-04-06T01:57:31Z
aHCzvxT7B2c,House Session (04/06/23),yes,Session,2023-04-06,title,yes,2023-04-06 08:59:52,2023-04-06T12:59:52Z,2023-04-06T19:11:33Z,PT6H10M20S,2023-04-06T20:11:29Z
RJOwWRj3W70,"House Science, Technology and Energy (04/10/23)",yes,"Science, Technology and Energy",2023-04-10,title,yes,2023-04-10 08:57:56,2023-04-10T12:57:56Z,2023-04-10T18:38:25Z,PT5H40M36S,2023-04-10T19:21:58Z
DI2F1QaImi4,House Special Committee on Commissions (04/10/23),yes,Special Committee on Commissions,2023-04-10,title,yes,2023-04-10 09:58:57,2023-04-10T13:58:57Z,2023-04-10T17:30:00Z,PT3H31M9S,2023-04-11T06:01:01Z
RholNvpCFwI,House Education (04/11/23),yes,Education,2023-04-11,title,yes,2023-04-11 10:00:47,2023-04-11T14:00:47Z,2023-04-11T19:57:02Z,PT5H56M26S,2023-04-11T20:43:22Z
XRPX3L-A7sE,House Election Law (04/11/23),yes,Election Law,2023-04-11,title,yes,2023-04-11 13:00:27,2023-04-11T17:00:27Z,2023-04-11T20:06:16Z,PT3H5M51S,2023-04-12T08:25:01Z
2FWTeTn13sI,"House Resources, Recreation and Development (04/12/23)",yes,"Resources, Recreation and Development",2023-04-12,title,yes,2023-04-12 08:58:01,2023-04-12T12:58:01Z,2023-04-12T17:51:42Z,PT4H53M51S,2023-04-12T18:28:21Z
ZLdPBDyB8e4,House Judiciary (04/12/23),yes,Judiciary,2023-04-12,title,yes,2023-04-12 09:58:07,2023-04-12T13:58:07Z,2023-04-12T19:04:38Z,PT5H6M36S,2023-04-12T19:36:11Z
azDCD9HZCuQ,House Commerce and Consumer Affairs (04/12/23),yes,Commerce and Consumer Affairs,2023-04-12,title,yes,2023-04-12 09:59:31,2023-04-12T13:59:31Z,2023-04-12T19:10:58Z,PT5H11M26S,2023-04-12T19:51:56Z
