video_id,title,title_parsed,parsed_committee,parsed_date,date_from,has_start_time,start_eastern,actual_start_utc,actual_end_utc,duration_iso,published_at
xDdzjvlGj6E,Education (2/11/21),yes,Education,2021-02-11,title,yes,2021-02-11 09:02:37,2021-02-11T14:02:37Z,2021-02-11T18:52:49Z,PT4H50M6S,2021-02-11T19:15:20Z
l2xjBdcfDBc,"Labor, Industrial, and Rehabilitative Services Committee (2/11/21)",yes,"Labor, Industrial, and Rehabilitative Services Committee",2021-02-11,title,yes,2021-02-11 09:01:03,2021-02-11T14:01:03Z,2021-02-11T20:44:22Z,PT6H43M16S,2021-02-11T21:12:55Z
D7ROK9zwbEw,Ways and Means (2/11/21),yes,Ways and Means,2021-02-11,title,yes,2021-02-11 09:01:44,2021-02-11T14:01:44Z,2021-02-11T20:56:13Z,PT6H54M26S,2021-02-11T21:30:55Z
ycrODcuaLDc,Executive Departments and Administration (2/11/21),yes,Executive Departments and Administration,2021-02-11,title,yes,2021-02-11 10:01:07,2021-02-11T15:01:07Z,2021-02-11T22:22:04Z,PT7H20M56S,2021-02-11T22:43:41Z
e5bGki6YRTg,Election Law (2/12/21),yes,Election Law,2021-02-12,title,yes,2021-02-12 09:32:26,2021-02-12T14:32:26Z,2021-02-12T19:05:19Z,PT4H32M51S,2021-02-12T19:24:42Z
G5a_5cNnorE,"Science, Technology, and Energy (2/12/21)",yes,"Science, Technology, and Energy",2021-02-12,title,yes,2021-02-12 09:02:26,2021-02-12T14:02:26Z,2021-02-12T22:02:53Z,PT8H26S,2021-02-12T22:30:16Z
KN0sIi0xSyY,State-Federal Relations and Veterans Affairs Committee Meeting 2/12/21,NO,,,title,yes,2021-02-12 09:01:35,2021-02-12T14:01:35Z,2021-02-12T14:58:51Z,PT57M11S,2021-02-13T03:03:33Z
1iFYZ0M-H7g,Education (2/16/21),yes,Education,2021-02-16,title,yes,2021-02-16 09:01:01,2021-02-16T14:01:01Z,2021-02-16T19:13:21Z,PT5H12M20S,2021-02-16T19:36:09Z
FOG_rfRwc2c,Commerce and Consumer Affairs (2/16/21),yes,Commerce and Consumer Affairs,2021-02-16,title,yes,2021-02-16 09:01:16,2021-02-16T14:01:16Z,2021-02-16T20:42:50Z,PT6H41M31S,2021-02-16T21:08:05Z
w3ffwA2uZoo,Judiciary (2/16/21),yes,Judiciary,2021-02-16,title,yes,2021-02-16 09:03:27,2021-02-16T14:03:27Z,2021-02-16T21:21:37Z,PT7H18M11S,2021-02-16T22:00:50Z
X2Yo1h8yiPs,"Health, Human Services, and Elderly Affairs (2/16/21)",yes,"Health, Human Services, and Elderly Affairs",2021-02-16,title,yes,2021-02-16 09:02:13,2021-02-16T14:02:13Z,2021-02-16T21:43:41Z,PT7H41M21S,2021-02-16T22:52:55Z
xeo1at2Y2kA,Finance (2/16/21),yes,Finance,2021-02-16,title,yes,2021-02-16 10:05:16,2021-02-16T15:05:16Z,2021-02-16T16:04:54Z,PT59M30S,2021-02-17T04:12:37Z
fJcjXE0PdZE,Ways and Means (2/16/21),yes,Ways and Means,2021-02-16,title,yes,2021-02-16 09:01:44,2021-02-16T14:01:44Z,2021-02-16T17:12:02Z,PT3H10M16S,2021-02-17T05:30:28Z
xxJfM53Aedo,Election Law (2/17/21),yes,Election Law,2021-02-17,title,yes,2021-02-17 09:33:08,2021-02-17T14:33:08Z,2021-02-17T19:40:03Z,PT5H6M48S,2021-02-17T20:10:22Z
k3w9b4pxeuQ,Commerce and Consumer Affairs (2/17/21),yes,Commerce and Consumer Affairs,2021-02-17,title,yes,2021-02-17 09:00:37,2021-02-17T14:00:37Z,2021-02-17T20:19:59Z,PT6H19M20S,2021-02-17T20:59:37Z
pOPT_4H4qmg,Education (2/17/21),yes,Education,2021-02-17,title,yes,2021-02-17 09:33:51,2021-02-17T14:33:51Z,2021-02-17T20:34:02Z,PT6H5S,2021-02-17T21:07:38Z
nl6Q4d7T8l4,Ways and Means (2/17/21),yes,Ways and Means,2021-02-17,title,yes,2021-02-17 09:02:22,2021-02-17T14:02:22Z,2021-02-17T20:42:57Z,PT6H40M30S,2021-02-17T21:24:24Z
dMPO92OOpdM,Environment and Agriculture Committee (2/17/21),yes,Environment and Agriculture Committee,2021-02-17,title,yes,2021-02-17 09:01:18,2021-02-17T14:01:18Z,2021-02-17T21:34:56Z,PT7H33M30S,2021-02-17T22:24:45Z
zRuyxSN1fNo,Criminal Justice and Public Safety (2/17/21),yes,Criminal Justice and Public Safety,2021-02-17,title,yes,2021-02-17 09:01:42,2021-02-17T14:01:42Z,2021-02-17T21:24:32Z,PT7H22M45S,2021-02-17T22:28:17Z
G4W7-kPM8iQ,Finance (2/17/21),yes,Finance,2021-02-17,title,yes,2021-02-17 14:29:40,2021-02-17T19:29:40Z,2021-02-17T20:17:07Z,PT47M26S,2021-02-18T08:21:54Z
y08MIrBSkCU,Children and Family Law (2/18/21),yes,Children and Family Law,2021-02-18,title,yes,2021-02-18 09:45:24,2021-02-18T14:45:24Z,2021-02-18T20:10:20Z,PT5H24M51S,2021-02-18T20:38:08Z
0ClyrvZ-lv4,Executive Departments and Administration (2/18/21),yes,Executive Departments and Administration,2021-02-18,title,yes,2021-02-18 10:02:06,2021-02-18T15:02:06Z,2021-02-18T21:47:51Z,PT6H45M46S,2021-02-18T22:17:02Z
rMG9laZ7BB8,Transportation  (2/12/21),yes,Transportation,2021-02-12,title,yes,2021-02-12 09:02:16,2021-02-12T14:02:16Z,2021-02-12T20:43:17Z,PT6H40M56S,2021-02-19T02:07:26Z
Gv2RdHbyIQM,Education (2/18/21),yes,Education,2021-02-18,title,yes,2021-02-18 09:04:41,2021-02-18T14:04:41Z,2021-02-18T15:16:33Z,PT1H11M56S,2021-02-19T03:21:29Z
E5dlg_votlw,Ways and Means (2/18/21),yes,Ways and Means,2021-02-18,title,yes,2021-02-18 09:01:44,2021-02-18T14:01:44Z,2021-02-18T16:44:05Z,PT2H42M16S,2021-02-19T04:57:38Z
HSHooqZ9HBY,Municipal and County Government (2/18/21),yes,Municipal and County Government,2021-02-18,title,yes,2021-02-18 08:36:15,2021-02-18T13:36:15Z,2021-02-18T17:03:01Z,PT3H26M46S,2021-02-19T05:22:41Z
P2Ahe2q5Ams,Public Works and Highways Committee (2/19/21),yes,Public Works and Highways Committee,2021-02-19,title,yes,2021-02-19 09:31:19,2021-02-19T14:31:19Z,2021-02-19T19:31:28Z,PT5H6S,2021-02-19T20:03:01Z
Ssu2pWBjKxY,Judiciary (2/19/21),yes,Judiciary,2021-02-19,title,yes,2021-02-19 09:02:43,2021-02-19T14:02:43Z,2021-02-19T20:01:30Z,PT5H58M24S,2021-02-19T20:40:59Z
L6XxPJR2KG0,Transportation (2/19/21),yes,Transportation,2021-02-19,title,yes,2021-02-19 09:05:44,2021-02-19T14:05:44Z,2021-02-19T20:12:01Z,PT6H6M16S,2021-02-19T20:47:41Z
FMoASrI6J28,"Science, Technology, and Energy (2/19/21)",yes,"Science, Technology, and Energy",2021-02-19,title,yes,2021-02-19 09:02:19,2021-02-19T14:02:19Z,2021-02-19T21:50:53Z,PT7H48M39S,2021-02-19T22:44:03Z
XnMmcF6CTxM,Legislative Administration (2/22/21),yes,Legislative Administration,2021-02-22,title,yes,2021-02-22 09:02:16,2021-02-22T14:02:16Z,2021-02-22T18:55:42Z,PT4H53M21S,2021-02-22T19:30:02Z
ezIMEhBFQVE,Executive Departments and Administration (2/22/21),yes,Executive Departments and Administration,2021-02-22,title,yes,2021-02-22 10:00:52,2021-02-22T15:00:52Z,2021-02-22T20:56:58Z,PT5H56M1S,2021-02-22T21:27:49Z
cY8SNJ8g8Jk,"Science, Technology, and Energy (2/22/21)",yes,"Science, Technology, and Energy",2021-02-22,title,yes,2021-02-22 10:00:54,2021-02-22T15:00:54Z,2021-02-22T21:53:11Z,PT6H52M16S,2021-02-22T22:26:22Z
MjIfdch42q0,"Health, Human Services, and Elderly Affairs (2/23/21)",yes,"Health, Human Services, and Elderly Affairs",2021-02-23,title,yes,2021-02-23 08:59:30,2021-02-23T13:59:30Z,2021-02-23T20:04:11Z,PT6H4M36S,2021-02-23T20:35:37Z
lqJCRqSasU4,Judiciary (2/23/21),yes,Judiciary,2021-02-23,title,yes,2021-02-23 09:01:21,2021-02-23T14:01:21Z,2021-02-23T20:14:13Z,PT6H12M50S,2021-02-23T20:43:13Z
2_t5yAUcLJg,Education (2/23/21),yes,Education,2021-02-23,title,yes,2021-02-23 09:15:26,2021-02-23T14:15:26Z,2021-02-23T21:29:23Z,PT7H13M53S,2021-02-23T21:52:22Z
xE3py8lQuj4,House Rules Committee,NO,,,title,yes,2021-02-23 08:56:07,2021-02-23T13:56:07Z,2021-02-23T14:16:15Z,PT20M6S,2021-02-24T02:17:43Z
S3sV3dOvkug,Ways and Means (2/23/21),yes,Ways and Means,2021-02-23,title,yes,2021-02-23 09:01:22,2021-02-23T14:01:22Z,2021-02-23T16:04:49Z,PT2H3M26S,2021-02-24T04:12:18Z
6fuUKqajm4s,Public Works and Highways Committee (2/26/21),yes,Public Works and Highways Committee,2021-02-26,title,yes,2021-02-26 09:31:10,2021-02-26T14:31:10Z,2021-02-26T19:28:59Z,PT4H57M46S,2021-02-26T19:52:43Z
YTobgKG0rTI,Judiciary (2/26/21),yes,Judiciary,2021-02-26,title,yes,2021-02-26 09:00:43,2021-02-26T14:00:43Z,2021-02-26T19:25:21Z,PT5H24M41S,2021-02-26T20:03:43Z
aszBq3AVWhA,Criminal Justice and Public Safety (2/26/21),yes,Criminal Justice and Public Safety,2021-02-26,title,yes,2021-02-26 09:04:16,2021-02-26T14:04:16Z,2021-02-26T21:56:07Z,PT7H51M46S,2021-02-26T22:22:14Z
4V9k9vI1Lm0,Executive Departments and Administration (2/26/21),yes,Executive Departments and Administration,2021-02-26,title,yes,2021-02-26 09:59:45,2021-02-26T14:59:45Z,2021-02-26T16:36:32Z,PT1H36M46S,2021-02-27T04:46:18Z
7bXvXTejarg,Executive Departments and Administration (3/1/21),yes,Executive Departments and Administration,2021-03-01,title,yes,2021-03-01 10:01:31,2021-03-01T15:01:31Z,2021-03-01T19:56:03Z,PT4H54M31S,2021-03-01T20:35:20Z
sLgrSmczXs0,Legislative Administration (3/1/21),yes,Legislative Administration,2021-03-01,title,yes,2021-03-01 09:00:15,2021-03-01T14:00:15Z,2021-03-01T20:23:30Z,PT6H23M16S,2021-03-01T20:53:58Z
P_5_tWwTWFw,Municipal and County Government (3/1/21),yes,Municipal and County Government,2021-03-01,title,yes,2021-03-01 09:06:28,2021-03-01T14:06:28Z,2021-03-01T20:29:31Z,PT6H22M56S,2021-03-01T21:01:32Z
4bvIbrYV6uM,Criminal Justice and Public Safety (3/1/21),yes,Criminal Justice and Public Safety,2021-03-01,title,yes,2021-03-01 09:05:05,2021-03-01T14:05:05Z,2021-03-01T22:27:35Z,PT8H22M31S,2021-03-01T23:01:55Z
6ulYvfpdJ1s,Judiciary (3/2/21),yes,Judiciary,2021-03-02,title,yes,2021-03-02 09:02:22,2021-03-02T14:02:22Z,2021-03-02T18:32:10Z,PT4H29M46S,2021-03-02T19:05:40Z
BTvtDbMzxsU,Commerce and Consumer Affairs (3/2/21),yes,Commerce and Consumer Affairs,2021-03-02,title,yes,2021-03-02 09:01:39,2021-03-02T14:01:39Z,2021-03-02T19:47:08Z,PT5H45M24S,2021-03-02T20:13:41Z
feBjEkJa6Hg,"Health, Human Services, and Elderly Affairs (3/2/21)",yes,"Health, Human Services, and Elderly Affairs",2021-03-02,title,yes,2021-03-02 09:02:22,2021-03-02T14:02:22Z,2021-03-02T20:49:17Z,PT6H46M56S,2021-03-02T21:13:10Z
MAP6NbqpnOA,Education (3/2/21),yes,Education,2021-03-02,title,yes,2021-03-02 09:03:06,2021-03-02T14:03:06Z,2021-03-02T21:16:13Z,PT7H13M6S,2021-03-02T21:41:23Z
uLlNlAxyHjc,Ways and Means (3/2/21),yes,Ways and Means,2021-03-02,title,yes,2021-03-02 09:01:50,2021-03-02T14:01:50Z,2021-03-02T17:05:08Z,PT3H3M16S,2021-03-03T05:19:29Z
pd4K9e4O2VA,Children and Family Law (3/3/21),yes,Children and Family Law,2021-03-03,title,yes,2021-03-03 09:01:46,2021-03-03T14:01:46Z,2021-03-03T19:44:58Z,PT5H43M8S,2021-03-03T20:21:37Z
jKSnHZVFowc,"Resources, Recreation, and Development 3/3/21)",NO,,,title,yes,2021-03-03 09:02:19,2021-03-03T14:02:19Z,2021-03-03T21:06:48Z,PT7H4M23S,2021-03-03T21:30:54Z
L9zTzDmXhSE,Criminal Justice and Public Safety (3/3/21),yes,Criminal Justice and Public Safety,2021-03-03,title,yes,2021-03-03 09:03:52,2021-03-03T14:03:52Z,2021-03-03T21:03:14Z,PT6H59M17S,2021-03-03T21:45:49Z
wr0Ipcvckm4,Municipal and County Government (3/3/21),yes,Municipal and County Government,2021-03-03,title,yes,2021-03-03 09:04:32,2021-03-03T14:04:32Z,2021-03-03T21:35:37Z,PT7H31M3S,2021-03-03T22:34:17Z
JlP9QVz7MAA,Ways and Means (3/3/21),yes,Ways and Means,2021-03-03,title,yes,2021-03-03 09:00:34,2021-03-03T14:00:34Z,2021-03-03T15:04:10Z,PT1H3M36S,2021-03-04T03:07:01Z
DOhhpEam5IU,Finance - Division I (2/23/21),yes,Finance - Division I,2021-02-23,title,NO,,,,PT37M26S,2021-03-04T12:12:03Z
qspWdCOMTho,Finance Division III (2/18/21),yes,Finance Division III,2021-02-18,title,NO,,,,PT4H20M16S,2021-03-04T12:14:24Z
KXCh9xeep4k,Finance - Division I (3/2/21),yes,Finance - Division I,2021-03-02,title,NO,,,,PT2H16M24S,2021-03-04T12:17:12Z
ktAilL1gL-Q,Finance - Division III (2/22/21),yes,Finance - Division III,2021-02-22,title,NO,,,,PT3H16M41S,2021-03-04T12:24:00Z
TRNx6gZTk20,Finance - Division III (3/1/21),yes,Finance - Division III,2021-03-01,title,NO,,,,PT6H24M20S,2021-03-04T12:46:20Z
VBX4TkiYL9Q,Finance - Division III (2/23/21),yes,Finance - Division III,2021-02-23,title,NO,,,,PT5H40M24S,2021-03-04T12:46:51Z
-RY07HXtfro,"Finance - Division II, DOE (2/23/21)",yes,"Finance - Division II, DOE",2021-02-23,title,NO,,,,PT1H45M7S,2021-03-04T13:11:33Z
8LsNhcGj6bk,"Finance - Division II, Safety (2/22/21)",yes,"Finance - Division II, Safety",2021-02-22,title,NO,,,,PT2H16M21S,2021-03-04T13:13:05Z
VBqgYCXVIxk,"Finance - Division II, DOE, Part II (3/3/21)",yes,"Finance - Division II, DOE, Part II",2021-03-03,title,NO,,,,PT1H14M1S,2021-03-04T13:15:08Z
vrRipSMgosM,"Finance - Division II, USNH, CCSNH, Governor, Part II (2/26/21)",yes,"Finance - Division II, USNH, CCSNH, Governor, Part II",2021-02-26,title,NO,,,,PT1H19M23S,2021-03-04T13:15:52Z
OE3CnWrDqlQ,"Finance - Division II, Budget Work Session (3/1/21)",yes,"Finance - Division II, Budget Work Session",2021-03-01,title,NO,,,,PT1H48M33S,2021-03-04T13:19:21Z
tguM5L8AEKo,"Finance - Division II, DOE, Part I (3/3/21)",yes,"Finance - Division II, DOE, Part I",2021-03-03,title,NO,,,,PT1H58M44S,2021-03-04T13:19:45Z
51K_sFB8zEY,"Finance - Division II, DOT (2/22/21)",yes,"Finance - Division II, DOT",2021-02-22,title,NO,,,,PT2H13M50S,2021-03-04T13:23:32Z
6fDe8mhCSUQ,"Finance - Division II, USNH, CCSNH, Governor, Part I (2/26/21)",yes,"Finance - Division II, USNH, CCSNH, Governor, Part I",2021-02-26,title,NO,,,,PT1H37M56S,2021-03-04T13:27:17Z
IGyLdnpAfbw,Finance - Division II (2/8/21),yes,Finance - Division II,2021-02-08,title,NO,,,,PT4H3M19S,2021-03-04T13:28:19Z
cxG8glTmET0,"Finance - Division III, Budget Briefing (1/28/21)",yes,"Finance - Division III, Budget Briefing",2021-01-28,title,NO,,,,PT1H39M25S,2021-03-04T14:33:40Z
f5sz24u9cQg,Children and Family Law (3/4/21),yes,Children and Family Law,2021-03-04,title,yes,2021-03-04 09:31:04,2021-03-04T14:31:04Z,2021-03-04T19:05:46Z,PT4H34M27S,2021-03-04T19:32:50Z
3H5ZIEGN2KY,Education (3/4/21),yes,Education,2021-03-04,title,yes,2021-03-04 09:05:58,2021-03-04T14:05:58Z,2021-03-04T19:47:50Z,PT5H41M43S,2021-03-04T20:13:24Z
3NIz8WkZVMQ,"Finance - Division I, Afternoon (3/4/21)",yes,"Finance - Division I, Afternoon",2021-03-04,title,NO,,,,PT56M3S,2021-03-04T20:28:24Z
JNLk1DNKjPg,Election Law (3/4/21),yes,Election Law,2021-03-04,title,yes,2021-03-04 09:30:54,2021-03-04T14:30:54Z,2021-03-04T20:02:12Z,PT5H31M12S,2021-03-04T20:29:54Z
VE8cL5vQGHA,"Finance - Division II, Safety (3/4/21)",yes,"Finance - Division II, Safety",2021-03-04,title,NO,,,,PT1H40M38S,2021-03-04T20:32:28Z
RMYjnD6LpFc,"Finance - Division I, Morning (3/4/21)",yes,"Finance - Division I, Morning",2021-03-04,title,NO,,,,PT2H37M18S,2021-03-04T20:41:56Z
R-ZAf7_Nx_Q,"Labor, Industrial, and Rehabilitative Services Committee (3/4/21)",yes,"Labor, Industrial, and Rehabilitative Services Committee",2021-03-04,title,yes,2021-03-04 08:59:28,2021-03-04T13:59:28Z,2021-03-04T16:36:23Z,PT2H36M51S,2021-03-05T04:45:25Z
_sbdYs-NTkk,Executive Departments and Administration (3/4/21),yes,Executive Departments and Administration,2021-03-04,title,yes,2021-03-04 10:31:27,2021-03-04T15:31:27Z,2021-03-04T18:10:28Z,PT2H38M59S,2021-03-05T06:22:20Z
1RMHS83dzrY,Judiciary (3/5/21),yes,Judiciary,2021-03-05,title,yes,2021-03-05 09:00:35,2021-03-05T14:00:35Z,2021-03-05T20:05:12Z,PT6H4M29S,2021-03-05T20:30:15Z
d1NfvWP2Z1A,Public Works and Highways Committee (3/5/21),yes,Public Works and Highways Committee,2021-03-05,title,yes,2021-03-05 09:29:31,2021-03-05T14:29:31Z,2021-03-05T20:07:42Z,PT5H38M11S,2021-03-05T20:35:12Z
sG5hWED_EqU,"Science, Technology, and Energy (3/5/21)",yes,"Science, Technology, and Energy",2021-03-05,title,yes,2021-03-05 10:00:56,2021-03-05T15:00:56Z,2021-03-05T20:51:42Z,PT5H50M51S,2021-03-05T21:17:44Z
XJDv3sAyPyk,Election Law (3/5/21),yes,Election Law,2021-03-05,title,yes,2021-03-05 09:30:42,2021-03-05T14:30:42Z,2021-03-05T21:22:11Z,PT6H51M21S,2021-03-05T21:49:42Z
fT8FAjvMH0o,Transportation (3/5/21),yes,Transportation,2021-03-05,title,yes,2021-03-05 09:07:56,2021-03-05T14:07:56Z,2021-03-05T21:23:45Z,PT7H15M46S,2021-03-05T22:00:24Z
O_VfYLJrnfU,"Finance - Division II, DOT (3/5/21)",yes,"Finance - Division II, DOT",2021-03-05,title,NO,,,,PT1H56M15S,2021-03-08T11:05:10Z
BHsxqZSmgDg,Finance - Division III (3/3/21),yes,Finance - Division III,2021-03-03,title,NO,,,,PT2H34M27S,2021-03-08T11:06:55Z
4hTuMQTt2JQ,Election Law (3/8/21),yes,Election Law,2021-03-08,title,yes,2021-03-08 09:30:51,2021-03-08T14:30:51Z,2021-03-08T19:26:08Z,PT4H55M16S,2021-03-08T19:46:55Z
9Q6d2FfJmtw,"Science, Technology, and Energy (3/8/21)",yes,"Science, Technology, and Energy",2021-03-08,title,yes,2021-03-08 10:05:08,2021-03-08T15:05:08Z,2021-03-08T19:34:15Z,PT4H29M6S,2021-03-08T20:07:58Z
u3DpAFHuLcI,Executive Departments and Administration (3/8/21),yes,Executive Departments and Administration,2021-03-08,title,yes,2021-03-08 10:02:19,2021-03-08T15:02:19Z,2021-03-08T19:42:03Z,PT4H39M41S,2021-03-08T20:12:49Z
ZD_cAjyec_w,"Finance - Division II, Education (3/8/21)",yes,"Finance - Division II, Education",2021-03-08,title,NO,,,,PT2H12M4S,2021-03-08T20:15:12Z
ygUowxlXxms,"Health, Human Services, and Elderly Affairs (3/8/21)",yes,"Health, Human Services, and Elderly Affairs",2021-03-08,title,yes,2021-03-08 09:04:18,2021-03-08T14:04:18Z,2021-03-08T21:24:10Z,PT7H5M40S,2021-03-08T21:47:08Z
WNQQaKo_neI,Municipal and County Government (3/8/21),yes,Municipal and County Government,2021-03-08,title,yes,2021-03-08 08:32:08,2021-03-08T13:32:08Z,2021-03-08T22:57:52Z,PT9H25M40S,2021-03-08T23:48:05Z
tJ4t-oRV1QM,Finance - Division III (3/5/21),yes,Finance - Division III,2021-03-05,title,NO,,,,PT3H47M34S,2021-03-09T15:25:29Z
oii7lvtT8Uw,Education (3/9/21),yes,Education,2021-03-09,title,yes,2021-03-09 09:03:36,2021-03-09T14:03:36Z,2021-03-09T21:12:04Z,PT7H8M27S,2021-03-09T21:48:39Z
uPWPRxl0pqo,Legislative Administration (3/9/21),yes,Legislative Administration,2021-03-09,title,yes,2021-03-09 09:01:05,2021-03-09T14:01:05Z,2021-03-09T14:42:31Z,PT41M26S,2021-03-10T02:47:32Z
osTxL4CcwNI,Special Committee on Redistricting (3/9/21),yes,Special Committee on Redistricting,2021-03-09,title,yes,2021-03-09 10:02:24,2021-03-09T15:02:24Z,2021-03-09T15:47:53Z,PT45M26S,2021-03-10T03:50:19Z
F0adeTYdUcs,"Finance - Division I, Afternoon (3/9/21)",yes,"Finance - Division I, Afternoon",2021-03-09,title,NO,,,,PT19M18S,2021-03-10T11:45:28Z
jUMkwUPhKUg,"Finance - Division I, Morning (3/9/21)",yes,"Finance - Division I, Morning",2021-03-09,title,NO,,,,PT1H59M45S,2021-03-10T11:50:29Z
t3VY-fZqkzE,Finance - Division III (3/9/21),yes,Finance - Division III,2021-03-09,title,NO,,,,PT2H46M1S,2021-03-10T12:09:36Z
nCqJ257yLYI,Finance - Division III (3/8/21),yes,Finance - Division III,2021-03-08,title,NO,,,,PT3H38M21S,2021-03-10T12:15:15Z
a6wOAILrdxc,Ways and Means (3/10/21),yes,Ways and Means,2021-03-10,title,yes,2021-03-10 09:01:52,2021-03-10T14:01:52Z,2021-03-10T18:48:08Z,PT4H46M11S,2021-03-10T19:05:21Z
SfGQ-v-qgd8,Public Works and Highways (3/10/21),yes,Public Works and Highways,2021-03-10,title,yes,2021-03-10 09:30:15,2021-03-10T14:30:15Z,2021-03-10T19:24:56Z,PT4H54M41S,2021-03-10T19:50:10Z
HOydZ-CwBgw,Criminal Justice and Public Safety (3/10/21),yes,Criminal Justice and Public Safety,2021-03-10,title,yes,2021-03-10 09:04:26,2021-03-10T14:04:26Z,2021-03-10T21:29:18Z,PT7H24M46S,2021-03-10T21:56:07Z
V_fFTORMaL0,Judiciary (3/10/21),yes,Judiciary,2021-03-10,title,yes,2021-03-10 09:00:58,2021-03-10T14:00:58Z,2021-03-10T16:55:36Z,PT2H54M41S,2021-03-11T05:08:11Z
0ky7ThX8iEM,Election Law (3/10/21),yes,Election Law,2021-03-10,title,yes,2021-03-10 10:02:10,2021-03-10T15:02:10Z,2021-03-10T18:46:44Z,PT3H44M31S,2021-03-11T07:02:14Z
qNQWoZy91O8,Finance - Division II (3/10/21),yes,Finance - Division II,2021-03-10,title,NO,,,,PT2H4M22S,2021-03-11T12:17:14Z
CLBRUo39itM,Finance - Division I (3/10/21),yes,Finance - Division I,2021-03-10,title,NO,,,,PT3H36M34S,2021-03-11T12:23:57Z
aHa8sNZ7D3A,Education (3/11/21),yes,Education,2021-03-11,title,yes,2021-03-11 09:02:55,2021-03-11T14:02:55Z,2021-03-11T19:03:27Z,PT5H26S,2021-03-11T19:45:22Z
Wzk5v471vhk,Children and Family Law (3/11/21),yes,Children and Family Law,2021-03-11,title,yes,2021-03-11 09:32:18,2021-03-11T14:32:18Z,2021-03-11T16:06:11Z,PT1H33M46S,2021-03-12T04:11:04Z
nSPQmRbOi6E,Ways and Means (3/11/21),yes,Ways and Means,2021-03-11,title,yes,2021-03-11 09:03:42,2021-03-11T14:03:42Z,2021-03-11T17:28:20Z,PT3H24M36S,2021-03-12T05:42:04Z
FAm0AvTrfrg,Finance - Division II (3/11/21),yes,Finance - Division II,2021-03-11,title,NO,,,,PT1H45M34S,2021-03-12T16:22:12Z
fdTAbcyIF1Q,Finance - Division III (3/10/21),yes,Finance - Division III,2021-03-10,title,NO,,,,PT5H28M22S,2021-03-12T17:00:27Z
6pkbdXPYO3M,Public Works and Highways  (3/12/21),yes,Public Works and Highways,2021-03-12,title,yes,2021-03-12 09:00:19,2021-03-12T14:00:19Z,2021-03-12T18:59:56Z,PT4H59M36S,2021-03-12T19:15:59Z
k7lp8sxtG4k,Education (3/12/21),yes,Education,2021-03-12,title,yes,2021-03-12 10:01:25,2021-03-12T15:01:25Z,2021-03-12T16:51:38Z,PT1H50M11S,2021-03-13T04:59:08Z
GVfTjbGW7lM,Executive Departments and Administration (3/15/21),yes,Executive Departments and Administration,2021-03-15,title,yes,2021-03-15 10:01:31,2021-03-15T14:01:31Z,2021-03-15T19:31:34Z,PT5H29M58S,2021-03-15T19:53:25Z
_KcBdVIoL80,"Finance - Division II, Afternoon (3/15/21)",yes,"Finance - Division II, Afternoon",2021-03-15,title,NO,,,,PT1H5M14S,2021-03-15T21:21:48Z
K_otJSOIH50,"Finance - Division II, Morning (3/15/21)",yes,"Finance - Division II, Morning",2021-03-15,title,NO,,,,PT1H55M55S,2021-03-15T21:28:53Z
90s8rmOsj48,Finance - Division II (3/12/21),yes,Finance - Division II,2021-03-12,title,NO,,,,PT2H20M31S,2021-03-15T21:52:17Z
QOeEmro5Bc4,Finance - Division III (3/15/21),yes,Finance - Division III,2021-03-15,title,NO,,,,PT4H25M51S,2021-03-15T21:59:37Z
mdam8_xzNMw,Finance - Division III (3/12/21),yes,Finance - Division III,2021-03-12,title,NO,,,,PT2H22M56S,2021-03-15T22:08:27Z
12q6ZrwJmqc,Education (3/16/21),yes,Education,2021-03-16,title,yes,2021-03-16 09:01:02,2021-03-16T13:01:02Z,2021-03-16T18:10:57Z,PT5H9M56S,2021-03-16T18:43:02Z
G09BtazvwbY,Public Works and Highways (3/16/21),yes,Public Works and Highways,2021-03-16,title,yes,2021-03-16 09:30:49,2021-03-16T13:30:49Z,2021-03-16T18:54:50Z,PT5H23M56S,2021-03-16T20:28:03Z
rRTZhSPiV6s,Ways and Means (3/16/21),yes,Ways and Means,2021-03-16,title,yes,2021-03-16 09:01:12,2021-03-16T13:01:12Z,2021-03-16T16:23:53Z,PT3H22M38S,2021-03-17T04:38:37Z
gXxgZHxL0ZA,Finance (3/16/21),yes,Finance,2021-03-16,title,yes,2021-03-16 13:06:56,2021-03-16T17:06:56Z,2021-03-16T19:32:32Z,PT2H25M31S,2021-03-17T07:50:07Z
N6jdi8f1uNI,Finance - Division III (3/16/21),yes,Finance - Division III,2021-03-16,title,NO,,,,PT2H28M54S,2021-03-17T16:14:13Z
WEuBcSsVXyI,Finance - Division II (3/16/21),yes,Finance - Division II,2021-03-16,title,NO,,,,PT1H49M58S,2021-03-17T16:34:03Z
FrlqlPh1xGc,Finance - Division I (3/16/21),yes,Finance - Division I,2021-03-16,title,NO,,,,PT2H47M51S,2021-03-17T16:52:19Z
j-fZ21_haMY,Criminal Justice and Public Safety (3/17/21),yes,Criminal Justice and Public Safety,2021-03-17,title,yes,2021-03-17 09:18:29,2021-03-17T13:18:29Z,2021-03-17T15:47:20Z,PT2H28M46S,2021-03-18T04:00:20Z
Xw0w07yw4VA,Ways and Means (3/17/21),yes,Ways and Means,2021-03-17,title,yes,2021-03-17 09:01:12,2021-03-17T13:01:12Z,2021-03-17T16:12:22Z,PT3H11M6S,2021-03-18T04:23:55Z
